Artist,Title,Label,Path,Chorus_Path,extracted_chorus_path
Carrie Underwood,Undo It,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Undo It - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Undo It - Carrie Underwood.mp3.wav,Extract_Chorus/Undo It - Carrie Underwood.wav
Daughtry,Life After You,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Life After You - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Life After You - Daughtry.mp3.wav,Extract_Chorus/Life After You - Daughtry.wav
Alicia Keys,Try Sleeping With A Broken Heart,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Try Sleeping With A Broken Heart - Alicia Keys.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Try Sleeping With A Broken Heart - Alicia Keys.mp3.wav,Extract_Chorus/Try Sleeping With A Broken Heart - Alicia Keys.wav
The Black Eyed Peas,Boom Boom Pow,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Boom Boom Pow - The Black Eyed Peas.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Boom Boom Pow - The Black Eyed Peas.mp3.wav,Extract_Chorus/Boom Boom Pow - The Black Eyed Peas.wav
Lady Gaga,Poker Face,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Poker Face - Lady Gaga.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Poker Face - Lady Gaga.mp3.wav,Extract_Chorus/Poker Face - Lady Gaga.wav
Taylor Swift,Love Story,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Love Story - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Love Story - Taylor Swift.mp3.wav,Extract_Chorus/Love Story - Taylor Swift.wav
Beyonce,Single Ladies (Put A Ring On It),1,/home/yamen/Projects/Technocolabs/sample_data/popular/Single Ladies (Put A Ring On It) - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Single Ladies (Put A Ring On It) - Beyonce.mp3.wav,Extract_Chorus/Single Ladies (Put A Ring On It) - Beyonce.wav
The Fray,You Found Me,1,/home/yamen/Projects/Technocolabs/sample_data/popular/You Found Me - The Fray.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/You Found Me - The Fray.mp3.wav,Extract_Chorus/You Found Me - The Fray.wav
Miley Cyrus,The Climb,1,/home/yamen/Projects/Technocolabs/sample_data/popular/The Climb - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/The Climb - Miley Cyrus.mp3.wav,Extract_Chorus/The Climb - Miley Cyrus.wav
Drake,Best I Ever Had,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Best I Ever Had - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Best I Ever Had - Drake.mp3.wav,Extract_Chorus/Best I Ever Had - Drake.wav
Beyonce,Halo,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Halo - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Halo - Beyonce.mp3.wav,Extract_Chorus/Halo - Beyonce.wav
Katy Perry,Hot N Cold,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Hot N Cold - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Hot N Cold - Katy Perry.mp3.wav,Extract_Chorus/Hot N Cold - Katy Perry.wav
Britney Spears,Circus,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Circus - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Circus - Britney Spears.mp3.wav,Extract_Chorus/Circus - Britney Spears.wav
Lady Gaga,LoveGame,1,/home/yamen/Projects/Technocolabs/sample_data/popular/LoveGame - Lady Gaga.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/LoveGame - Lady Gaga.mp3.wav,Extract_Chorus/LoveGame - Lady Gaga.wav
Katy Perry,Waking Up In Vegas,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Waking Up In Vegas - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Waking Up In Vegas - Katy Perry.mp3.wav,Extract_Chorus/Waking Up In Vegas - Katy Perry.wav
P!nk,Sober,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Sober - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Sober - P!nk.mp3.wav,Extract_Chorus/Sober - P!nk.wav
Britney Spears,Womanizer,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Womanizer - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Womanizer - Britney Spears.mp3.wav,Extract_Chorus/Womanizer - Britney Spears.wav
T.I.,Whatever You Like,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Whatever You Like - T.I..mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Whatever You Like - T.I..mp3.wav,Extract_Chorus/Whatever You Like - T.I..wav
Ne-Yo,Mad,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Mad - Ne-Yo.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Mad - Ne-Yo.mp3.wav,Extract_Chorus/Mad - Ne-Yo.wav
Kanye West,Love Lockdown,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Love Lockdown - Kanye West.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Love Lockdown - Kanye West.mp3.wav,Extract_Chorus/Love Lockdown - Kanye West.wav
P!nk,So What,1,/home/yamen/Projects/Technocolabs/sample_data/popular/So What - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/So What - P!nk.mp3.wav,Extract_Chorus/So What - P!nk.wav
Beyonce,If I Were A Boy,1,/home/yamen/Projects/Technocolabs/sample_data/popular/If I Were A Boy - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/If I Were A Boy - Beyonce.mp3.wav,Extract_Chorus/If I Were A Boy - Beyonce.wav
The Pussycat Dolls,I Hate This Part,1,/home/yamen/Projects/Technocolabs/sample_data/popular/I Hate This Part - The Pussycat Dolls.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/I Hate This Part - The Pussycat Dolls.mp3.wav,Extract_Chorus/I Hate This Part - The Pussycat Dolls.wav
Nickelback,Gotta Be Somebody,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Gotta Be Somebody - Nickelback.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Gotta Be Somebody - Nickelback.mp3.wav,Extract_Chorus/Gotta Be Somebody - Nickelback.wav
P!nk,Please Don't Leave Me,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Please Don't Leave Me - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Please Don't Leave Me - P!nk.mp3.wav,Extract_Chorus/Please Don't Leave Me - P!nk.wav
Coldplay,Viva La Vida,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Viva La Vida - Coldplay.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Viva La Vida - Coldplay.mp3.wav,Extract_Chorus/Viva La Vida - Coldplay.wav
Akon,Right Now (Na Na Na),1,/home/yamen/Projects/Technocolabs/sample_data/popular/Right Now (Na Na Na) - Akon.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Right Now (Na Na Na) - Akon.mp3.wav,Extract_Chorus/Right Now (Na Na Na) - Akon.wav
Jordin Sparks,Battlefield,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Battlefield - Jordin Sparks.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Battlefield - Jordin Sparks.mp3.wav,Extract_Chorus/Battlefield - Jordin Sparks.wav
Ne-Yo,Miss Independent,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Miss Independent - Ne-Yo.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Miss Independent - Ne-Yo.mp3.wav,Extract_Chorus/Miss Independent - Ne-Yo.wav
Daughtry,No Surprise,1,/home/yamen/Projects/Technocolabs/sample_data/popular/No Surprise - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/No Surprise - Daughtry.mp3.wav,Extract_Chorus/No Surprise - Daughtry.wav
Nickelback,If Today Was Your Last Day,1,/home/yamen/Projects/Technocolabs/sample_data/popular/If Today Was Your Last Day - Nickelback.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/If Today Was Your Last Day - Nickelback.mp3.wav,Extract_Chorus/If Today Was Your Last Day - Nickelback.wav
Britney Spears,If U Seek Amy,1,/home/yamen/Projects/Technocolabs/sample_data/popular/If U Seek Amy - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/If U Seek Amy - Britney Spears.mp3.wav,Extract_Chorus/If U Seek Amy - Britney Spears.wav
Taylor Swift,White Horse,1,/home/yamen/Projects/Technocolabs/sample_data/popular/White Horse - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/White Horse - Taylor Swift.mp3.wav,Extract_Chorus/White Horse - Taylor Swift.wav
Rihanna,Disturbia,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Disturbia - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Disturbia - Rihanna.mp3.wav,Extract_Chorus/Disturbia - Rihanna.wav
Beyonce,Diva,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Diva - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Diva - Beyonce.mp3.wav,Extract_Chorus/Diva - Beyonce.wav
Justin Bieber,One Time,1,/home/yamen/Projects/Technocolabs/sample_data/popular/One Time - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/One Time - Justin Bieber.mp3.wav,Extract_Chorus/One Time - Justin Bieber.wav
The Fray,Never Say Never,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Never Say Never - The Fray.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Never Say Never - The Fray.mp3.wav,Extract_Chorus/Never Say Never - The Fray.wav
Leona Lewis,Bleeding Love,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Bleeding Love - Leona Lewis.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Bleeding Love - Leona Lewis.mp3.wav,Extract_Chorus/Bleeding Love - Leona Lewis.wav
Alicia Keys,No One,1,/home/yamen/Projects/Technocolabs/sample_data/popular/No One - Alicia Keys.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/No One - Alicia Keys.mp3.wav,Extract_Chorus/No One - Alicia Keys.wav
Chris Brown,With You,1,/home/yamen/Projects/Technocolabs/sample_data/popular/With You - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/With You - Chris Brown.mp3.wav,Extract_Chorus/With You - Chris Brown.wav
Chris Brown,Forever,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Forever - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Forever - Chris Brown.mp3.wav,Extract_Chorus/Forever - Chris Brown.wav
Rihanna,Take A Bow,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Take A Bow - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Take A Bow - Rihanna.mp3.wav,Extract_Chorus/Take A Bow - Rihanna.wav
Katy Perry,I Kissed A Girl,1,/home/yamen/Projects/Technocolabs/sample_data/popular/I Kissed A Girl - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/I Kissed A Girl - Katy Perry.mp3.wav,Extract_Chorus/I Kissed A Girl - Katy Perry.wav
Rihanna,Don't Stop The Music,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Don't Stop The Music - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Don't Stop The Music - Rihanna.mp3.wav,Extract_Chorus/Don't Stop The Music - Rihanna.wav
Ne-Yo,Closer,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Closer - Ne-Yo.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Closer - Ne-Yo.mp3.wav,Extract_Chorus/Closer - Ne-Yo.wav
Fergie,Clumsy,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Clumsy - Fergie.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Clumsy - Fergie.mp3.wav,Extract_Chorus/Clumsy - Fergie.wav
Jordin Sparks,Tattoo,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Tattoo - Jordin Sparks.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Tattoo - Jordin Sparks.mp3.wav,Extract_Chorus/Tattoo - Jordin Sparks.wav
Miley Cyrus,See You Again,1,/home/yamen/Projects/Technocolabs/sample_data/popular/See You Again - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/See You Again - Miley Cyrus.mp3.wav,Extract_Chorus/See You Again - Miley Cyrus.wav
Taylor Swift,Our Song,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Our Song - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Our Song - Taylor Swift.mp3.wav,Extract_Chorus/Our Song - Taylor Swift.wav
Lil Wayne,A Milli,1,/home/yamen/Projects/Technocolabs/sample_data/popular/A Milli - Lil Wayne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/A Milli - Lil Wayne.mp3.wav,Extract_Chorus/A Milli - Lil Wayne.wav
Alicia Keys,Like You'll Never See Me Again,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Like You'll Never See Me Again - Alicia Keys.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Like You'll Never See Me Again - Alicia Keys.mp3.wav,Extract_Chorus/Like You'll Never See Me Again - Alicia Keys.wav
Taylor Swift,Teardrops On My Guitar,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Teardrops On My Guitar - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Teardrops On My Guitar - Taylor Swift.mp3.wav,Extract_Chorus/Teardrops On My Guitar - Taylor Swift.wav
The Pussycat Dolls,When I Grow Up,1,/home/yamen/Projects/Technocolabs/sample_data/popular/When I Grow Up - The Pussycat Dolls.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/When I Grow Up - The Pussycat Dolls.mp3.wav,Extract_Chorus/When I Grow Up - The Pussycat Dolls.wav
Leona Lewis,Better In Time,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Better In Time - Leona Lewis.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Better In Time - Leona Lewis.mp3.wav,Extract_Chorus/Better In Time - Leona Lewis.wav
Jordin Sparks,One Step At A Time,1,/home/yamen/Projects/Technocolabs/sample_data/popular/One Step At A Time - Jordin Sparks.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/One Step At A Time - Jordin Sparks.mp3.wav,Extract_Chorus/One Step At A Time - Jordin Sparks.wav
Jonas Brothers,Burnin' Up,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Burnin' Up - Jonas Brothers.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Burnin' Up - Jonas Brothers.mp3.wav,Extract_Chorus/Burnin' Up - Jonas Brothers.wav
Fergie,Big Girls Don't Cry,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Big Girls Don't Cry - Fergie.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Big Girls Don't Cry - Fergie.mp3.wav,Extract_Chorus/Big Girls Don't Cry - Fergie.wav
Mary J. Blige,Just Fine,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Just Fine - Mary J. Blige.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Just Fine - Mary J. Blige.mp3.wav,Extract_Chorus/Just Fine - Mary J. Blige.wav
Britney Spears,Piece Of Me,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Piece Of Me - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Piece Of Me - Britney Spears.mp3.wav,Extract_Chorus/Piece Of Me - Britney Spears.wav
Miley Cyrus,7 Things,1,/home/yamen/Projects/Technocolabs/sample_data/popular/7 Things - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/7 Things - Miley Cyrus.mp3.wav,Extract_Chorus/7 Things - Miley Cyrus.wav
Daughtry,Feels Like Tonight,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Feels Like Tonight - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Feels Like Tonight - Daughtry.mp3.wav,Extract_Chorus/Feels Like Tonight - Daughtry.wav
Beyonce,Irreplaceable,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Irreplaceable - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Irreplaceable - Beyonce.mp3.wav,Extract_Chorus/Irreplaceable - Beyonce.wav
Carrie Underwood,Before He Cheats,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Before He Cheats - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Before He Cheats - Carrie Underwood.mp3.wav,Extract_Chorus/Before He Cheats - Carrie Underwood.wav
Akon,Don't Matter,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Don't Matter - Akon.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Don't Matter - Akon.mp3.wav,Extract_Chorus/Don't Matter - Akon.wav
Avril Lavigne,Girlfriend,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Girlfriend - Avril Lavigne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Girlfriend - Avril Lavigne.mp3.wav,Extract_Chorus/Girlfriend - Avril Lavigne.wav
Maroon 5,Makes Me Wonder,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Makes Me Wonder - Maroon 5.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Makes Me Wonder - Maroon 5.mp3.wav,Extract_Chorus/Makes Me Wonder - Maroon 5.wav
Daughtry,It's Not Over,1,/home/yamen/Projects/Technocolabs/sample_data/popular/It's Not Over - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/It's Not Over - Daughtry.mp3.wav,Extract_Chorus/It's Not Over - Daughtry.wav
Fergie,Fergalicious,1,/home/yamen/Projects/Technocolabs/sample_data/popular/Fergalicious - Fergie.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/Fergalicious - Fergie.mp3.wav,Extract_Chorus/Fergalicious - Fergie.wav
Justin Timberlake,What Goes Around...Comes Around,1,/home/yamen/Projects/Technocolabs/sample_data/popular/What Goes Around...Comes Around - Justin Timberlake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/popular/What Goes Around...Comes Around - Justin Timberlake.mp3.wav,Extract_Chorus/What Goes Around...Comes Around - Justin Timberlake.wav
